mG_th,lowG_range_1,lowG_range_2,lowG_range,min_mG_lpf[lowG_range],max_mG_lpf[lowG_range],mean_mG_lpf[lowG_range],std_mG_lpf[lowG_range],min_mG[lowG_range],max_mG[lowG_range],mean_mG[lowG_range],std_mG[lowG_range],min_gyro[lowG_range],max_gyro[lowG_range],mean_gyro[lowG_range],std_gyro[lowG_range],min_idx,mG_lpf[min_idx],mG[min_idx],gyro[min_idx],air_range_1,air_range_2,air_range,min_mG_lpf[air_range],max_mG_lpf[air_range],mean_mG_lpf[air_range],std_mG_lpf[air_range],min_mG[air_range],max_mG[air_range],mean_mG[air_range],std_mG[air_range],min_gyro[air_range],max_gyro[air_range],mean_gyro[air_range],std_gyro[air_range],liftoff_idx,mG_lpf[liftoff_idx],mG[liftoff_idx],gyro[liftoff_idx],touch_idx,mG_lpf[touch_idx],mG[touch_idx],gyro[touch_idx],landing_range_1,landing_range_2,landing_range,min_mG_lpf[landing_range],max_mG_lpf[landing_range],mean_mG_lpf[landing_range],std_mG_lpf[landing_range],min_mG[landing_range],max_mG[landing_range],mean_mG[landing_range],std_mG[landing_range],min_gyro[landing_range],max_gyro[landing_range],mean_gyro[landing_range],std_gyro[landing_range],full_jump_range,min_mG_lpf[full_jump_range],max_mG_lpf[full_jump_range],mean_mG_lpf[full_jump_range],std_mG_lpf[full_jump_range],min_mG[full_jump_range],max_mG[full_jump_range],mean_mG[full_jump_range],std_mG[full_jump_range],min_gyro[full_jump_range],max_gyro[full_jump_range],mean_gyro[full_jump_range],std_gyro[full_jump_range],impulse_idx,mG_lpf[impulse_idx],mG[impulse_idx],gyro[impulse_idx],distance,tests_passed,total_tests,confidence,run_sample_count,min_mG_lpf[full_range],max_mG_lpf[full_range],mean_mG_lpf[full_range],std_mG_lpf[full_range],min_mG[full_range],max_mG[full_range],mean_mG[full_range],std_mG[full_range],min_gyro[full_range],max_gyro[full_range],mean_gyro[full_range],std_gyro[full_range]
600,569455,569465,10,552.1209452076366,596.5974424815007,565.9897089271635,13.56290825217957,461.0303677633394,614.967478814937,545.0426658856079,41.70842078417192,162199.2595544135,225203.84943424034,198086.01554775564,24316.110182640343,569460,552.1209452076366,509.1109898637035,210226.71262234967,569451,569471,20,552.1209452076366,694.6768507472145,603.8606083307947,46.114312329625214,196.82479518597245,1011.5280520084453,553.1380334067665,165.51681485243353,132904.2128752885,229341.82588442083,196913.88029189792,30992.41856306288,569451,694.6768507472145,717.7032813078117,132904.2128752885,569471,718.481099427716,581.3871343605739,183958.86795694302,569471,569521,50,718.481099427716,1709.7711208187702,1388.1578199138648,310.1718524870156,403.13893386771764,7758.9746745301345,2239.5798730214856,1549.7423115979848,41940.45779435413,381698.62627470907,144380.7823706122,64718.09243210061,70,552.1209452076366,1709.7711208187702,1164.0729023187018,441.4314103197113,196.82479518597245,7758.9746745301345,1757.7393474172802,1517.8122369190048,41940.45779435413,381698.62627470907,159390.23891955102,61882.01182224489,569505,1701.7186470336865,7758.9746745301345,83866.57319814611,1.2050600704306125,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,570322,570335,13,517.7501782856596,591.578611789336,542.6228430039316,22.657580840933708,72.04165461731151,1525.064260941158,714.6691103588616,458.66787171659087,134961.30704761273,179137.78216780513,159505.76438285646,11304.80487474541,570329,517.7501782856596,1525.064260941158,150874.57108472587,570310,570383,73,517.7501782856596,1755.7832643127606,1123.2881512908027,463.94681346378184,72.04165461731151,4363.169948558044,1463.0074076804856,895.8496673225302,37019.94192323916,245993.78447432365,117499.98612410507,44297.87691516704,570310,986.1911011961221,513.9630336901672,79465.50949940484,570383,1457.0134780764095,715.0874072447367,121333.7685889629,570383,570433,50,769.6067979308074,1457.0134780764095,943.6566999758222,208.82923668747472,294.7829710142701,3478.089993085285,1372.638328073087,709.3953201880607,49583.130195662314,211237.01332863045,102817.82366219413,30607.851041357826,123,517.7501782856596,1755.7832643127606,1050.2672361221114,391.4847483685539,72.04165461731151,4363.169948558044,1426.2720094660956,826.3463075818726,37019.94192323916,245993.78447432365,111531.62739975107,39968.17229846996,570385,1391.1758312543993,3478.089993085285,211237.01332863045,8.239330097886029,8,15,53.333333333333336,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,602385,602412,27,396.82827946470877,577.9848140976665,461.52303114822894,55.3559698554742,300.11331193400935,1410.271605046347,698.8937692313972,268.1576016627732,56264.064908252054,153621.74227628068,97743.73584202955,23510.2272452869,602399,396.82827946470877,762.4762291376695,153621.74227628068,602380,602448,68,396.82827946470877,1277.1633657057455,725.5097918933295,272.21897958508066,300.11331193400935,3036.670709839972,985.8078495524783,554.8410224841941,56264.064908252054,216848.30665698083,112548.89220319013,26999.02134412598,602380,719.1706244910768,656.2423332885497,71674.83868136712,602448,1295.3517070512235,2086.9048852307574,102125.70587271356,602448,602498,50,1089.2031423508631,1461.721335526611,1312.385732096171,128.6833890064927,563.6009226394151,5518.777491437755,1783.2697367499231,934.8955374756373,39036.973499491476,164354.9019652289,101333.67159344562,32092.49091908748,118,396.82827946470877,1461.721335526611,974.1860377419913,365.8175156805141,300.11331193400935,5518.777491437755,1323.7154288734284,838.4764112221594,39036.973499491476,216848.30665698083,107796.68008041709,29785.81854711362,602455,1405.0478166425835,5518.777491437755,98180.43389596524,4.9817508761271,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,602803,602816,13,558.2465114533193,599.0035001463127,571.8956419167245,12.443513594997269,386.22402825303345,750.2179683265391,539.6683814037841,105.89018094569519,99453.24982120996,142636.7105621831,118694.0557604009,10271.55127565381,602809,558.2465114533193,750.2179683265391,122802.14737536148,602795,602835,40,558.2465114533193,960.6020888819199,678.939300179236,111.00248347156878,277.02707448911923,3869.9883720755543,804.7995814155558,715.6363662876181,39719.37184800384,210660.32184538216,124083.60603856338,30939.732787575937,602795,782.2027116870903,277.02707448911923,110352.7965209763,602835,994.1921544340839,353.01274764518064,139344.84202868794,602835,602885,50,994.1921544340839,1767.8075660777386,1536.0890246325487,229.36848309433756,290.77138786338656,7543.704395056848,1904.3244548456091,1258.8651757344674,12854.676191954428,202966.4575736592,86501.87418578578,40206.33363472088,90,558.2465114533193,1767.8075660777386,1155.1335915421873,464.87930728121813,277.02707448911923,7543.704395056848,1415.6467333211413,1185.9743222784582,12854.676191954428,210660.32184538216,103204.86612035359,40893.42707537216,602842,1235.1622239158685,7543.704395056848,71644.27332313449,2.7296789122637724,11,15,73.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,603596,603608,12,540.9333145224329,592.9680741831905,559.1615384671078,16.49453860459384,241.2529792562156,1704.6125659515712,848.4670529913554,434.2675749521611,171267.11330550298,277202.9078130314,216966.42498227255,30553.534526770687,603602,540.9333145224329,415.17345772580404,246977.98545619406,603590,603622,32,540.9333145224329,1108.8333987544231,695.7453147499999,160.03797359137522,223.64927900621544,2264.594224138179,1084.4421070990031,549.5784214747465,79998.97561844152,375878.42582409544,208745.23308865578,69144.73378094526,603590,760.172779389309,1077.9397014675728,146320.04408145865,603622,1162.4041778649935,2287.3639850273066,148147.00840718992,603622,603672,50,1162.4041778649935,2008.4873727917266,1715.7794997856843,247.36425022689383,638.9561800311504,5175.0588402452,2781.7971498700063,1148.3720812415752,29854.8974206913,313122.8401123112,154937.9824778882,69635.88277376551,82,540.9333145224329,2008.4873727917266,1317.7173787961494,543.036753338788,223.64927900621544,5175.0588402452,2119.414694154493,1267.8866516842463,29854.8974206913,375878.42582409544,175935.93393574882,74239.37264939261,603649,2006.648361944247,5175.0588402452,120491.98230587793,2.2588218359673546,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,604450,604478,28,377.0778693119147,592.7681682132533,449.479896785114,64.25704964843922,40.24922359499622,1850.928685822336,622.4179421063726,422.9134219753792,70528.11779708856,152512.13754977012,117358.69307675764,17842.232464447785,604466,377.0778693119147,547.0996252968923,111380.2289457155,604458,604484,26,377.0778693119147,775.1355441922049,480.5428655351345,118.81031266178202,40.24922359499622,809.3559167634471,488.9718293293239,204.38550520454982,86938.90095923688,138351.32995385336,116073.69494323063,14429.73039072162,604458,435.7592364713481,809.3559167634471,124931.95948195162,604484,819.19918012453,509.6910829119929,68936.06965877878,604484,604534,50,819.19918012453,1902.4301391410927,1563.9556833766212,321.5369835631511,509.6910829119929,6711.189536885395,2154.618600645661,1443.662552590367,22271.993624280698,233282.32809194957,124467.17908143926,49864.66457832569,76,377.0778693119147,1902.4301391410927,1193.3144562203229,580.5418017984604,40.24922359499622,6711.189536885395,1584.7920736163876,1417.701407480112,22271.993624280698,233282.32809194957,121595.72398152579,41508.23624913325,604524,1885.0448278395543,6711.189536885395,115462.25746970306,1.2821923181641777,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,606036,606046,10,555.6497247687149,593.2627386561559,568.7768533962437,11.911114068895966,365.72393960472425,1350.2555313717473,798.4597207341964,391.8406236788999,47115.40830768635,101659.69161865483,73310.40811946502,19861.17497424252,606041,555.6497247687149,606.9802303205599,67152.66040895178,606033,606050,17,555.6497247687149,653.5473907060684,592.1413296327942,31.998665483911314,164.51443705644803,3691.0601458117694,1160.2674412244369,908.6110894619993,47115.40830768635,173506.95692104107,87344.77938440412,32395.836372746595,606033,653.5473907060684,164.51443705644803,121513.06431820408,606050,671.0249754841674,1678.6190753116086,117278.28912462869,606050,606100,50,671.0249754841674,1240.0996771022872,1067.2970770750437,159.3395981981411,463.22888510972626,8044.6631377578515,2280.5710764996898,1628.610630271412,19360.157540681324,281479.2264093391,91651.70460274108,54925.02491043483,67,555.6497247687149,1240.0996771022872,946.735171007607,248.91244205635726,164.51443705644803,8044.6631377578515,1996.3149302358192,1557.7253261903616,19360.157540681324,281479.2264093391,90558.90268167049,50210.687825973866,606087,1159.6430393285657,8044.6631377578515,88446.59970852469,1.0043007212808548,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,606256,606268,12,572.2981098886521,599.6932890017075,581.5184940800945,8.434847559824872,394.8847933258509,1554.6806746081331,1035.9958822389524,412.9639193084569,26616.94197311179,119600.91513027817,65480.39326698996,31270.102429216153,606262,572.2981098886521,394.8847933258509,74521.33721290836,606254,606302,48,572.2981098886521,1267.6040376855688,827.5305776973979,239.795071407864,177.72450590731714,4096.921039024306,1339.6157255176838,840.150990663224,26616.94197311179,191473.99301210596,71423.2687568332,37903.46088097813,606254,620.3851939590238,4096.921039024306,191473.99301210596,606302,1278.4466943376624,1693.0519779380668,74137.70026106825,606302,606352,50,1040.1917468290983,1310.354245352475,1218.0762366030651,86.24070128856785,325.75450879458293,4711.073762954683,1790.7540796552075,784.7409038646001,19201.575456196297,167751.1260766973,65881.00912939975,33206.63117649768,98,572.2981098886521,1310.354245352475,1026.7885669349828,264.7155161200656,177.72450590731714,4711.073762954683,1569.7883551796856,843.0762242776487,19201.575456196297,191473.99301210596,68595.58527344877,35692.35535787762,606305,1301.2106488682903,4711.073762954683,106321.91213479938,4.031974338346341,8,15,53.333333333333336,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,606450,606461,11,552.9321108373513,592.0937563281311,566.8100356507983,12.53345420581439,344.82024302526094,1606.6502419630726,950.0827925087416,381.34600861669156,32214.149065278754,204119.62791461285,124093.6155152809,53500.54168952785,606455,552.9321108373513,719.2023359250163,134661.37085296586,606447,606469,22,552.9321108373513,743.5411936613938,611.1260694261299,55.31896014651967,319.5794111015289,2081.8095494064773,1122.569908601843,492.43664136231257,32214.149065278754,204119.62791461285,111377.49562807204,52682.90256016887,606447,651.3890772216957,1432.34283605567,69535.90151856809,606469,768.8710298493841,1849.5461605485816,128558.88300697078,606469,606519,50,768.8710298493841,1334.4381880335336,1147.684601003418,153.20005360170123,678.0007374627257,5302.120896396083,1619.8489038743708,875.9080137874064,17477.16510192657,185598.68695656228,68724.3337155094,36212.86673765688,72,552.9321108373513,1334.4381880335336,983.7361607992469,279.8619118678663,319.5794111015289,5302.120896396083,1467.9025442077652,812.007061502911,17477.16510192657,204119.62791461285,81757.24429990357,46311.75592039597,606476,949.9487444193907,5302.120896396083,38923.08441015434,1.3515023099228263,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,635944,635973,29,432.2168032712257,598.1255454948096,488.3382079568606,49.67362292493311,160.4306703844374,1782.3189950174465,698.9480475294315,321.08432552240066,28771.70311260701,158445.01159708374,96395.14655904766,32824.25557941076,635957,432.2168032712257,1782.3189950174465,47577.14157029613,635936,635969,33,432.2168032712257,864.3411542439126,541.383694891087,124.86451250906201,268.650330355278,1782.3189950174465,736.9972965432015,302.73963717741947,28771.70311260701,158445.01159708374,105224.06960080602,31797.778714718217,635936,864.3411542439126,805.6165340905063,145718.36294715913,635969,530.0826185309769,569.9026232612024,132334.4584754855,635969,636019,50,530.0826185309769,1532.3856916732905,1003.5505267754043,321.7940232696445,160.4306703844374,7394.269673199646,1989.1678668818056,1654.983823898254,29222.799318340465,361049.5704193539,122594.54935077419,66292.57627729206,83,432.2168032712257,1532.3856916732905,819.7974490382661,346.03270257595614,160.4306703844374,7394.269673199646,1491.3169172291077,1435.9530681161045,28771.70311260701,361049.5704193539,115688.21402849774,55872.0417934911,635976,643.2943835196365,7394.269673199646,108026.96561507224,1.7471431245204243,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,636893,636915,22,510.6351112377341,592.9642905880941,537.4136711704674,24.172457150729297,139.31618714277246,1887.7587239899065,882.3629238234294,451.6484833141267,125921.14754877356,239422.73868619915,175519.36264960017,27895.6831718387,636906,510.6351112377341,1262.2666120911224,178944.2902134628,636898,636914,16,510.6351112377341,554.7462246988358,525.0072929714672,13.017014390214136,139.31618714277246,1887.7587239899065,956.750157042192,483.6712592244248,125921.14754877356,239422.73868619915,173569.0075921082,30947.978887815738,636898,542.9151238971033,1114.8529050955556,183891.9318512914,636914,569.0531360807446,444.43447211034385,155552.69525148062,636914,636964,50,569.0531360807446,1602.4868447538413,1147.857441819003,343.620138043505,256.0390595202224,7641.754968591966,1991.2864277449564,1384.4309598816158,12160.069901114877,352106.8955587209,121441.10134293839,60378.43915351063,66,510.6351112377341,1602.4868447538413,996.8634663408124,400.9228379466257,139.31618714277246,7641.754968591966,1740.4897560594377,1305.8630781016552,12160.069901114877,352106.8955587209,134078.16952455533,59101.790640763335,636921,711.0816617053991,7641.754968591966,297560.79496465926,0.8399134790028043,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,637311,637332,21,404.011423824221,571.0499774081858,463.96699853673664,53.00667339816909,275.7625790421898,3618.5408661503325,829.6547290811898,671.08312027851,117467.61298332404,249899.35294033875,196321.33888512538,32679.92041532174,637321,404.011423824221,959.0,189003.64255749146,637313,637329,16,404.011423824221,516.1814314057673,440.09404726229116,33.38492949789208,275.7625790421898,1277.8266705621697,667.1472725190087,251.62698935219066,150309.5120077236,246897.14477895445,204551.6499308984,20924.965305758153,637313,516.1814314057673,935.5859126771843,246897.14477895445,637329,501.83779582306477,950.1263073928645,148518.68838634415,637329,637379,50,501.83779582306477,2152.496545932554,1511.3631178603493,574.7832795918421,669.4370769534654,8645.201732753261,3302.26598277488,1697.5024533142403,49473.6111477624,796865.1131778829,179331.7554454269,112535.07165706878,66,404.011423824221,2152.496545932554,1251.6615249880929,679.2056186932292,275.7625790421898,8645.201732753261,2663.449325743153,1863.755875088156,49473.6111477624,796865.1131778829,185445.66926008664,99080.80551941188,637332,589.0715645475187,8645.201732753261,796865.1131778829,0.6985998468602114,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,637544,637558,14,526.8680067282121,597.4018772652257,550.4132901477872,21.392047893086453,188.48076824970764,939.4668700917558,546.3563966149123,225.75613111300322,161219.9692966104,197226.0403699268,179974.99995804593,9973.02562422172,637551,526.8680067282121,678.3693684122243,173189.9310006214,637543,637559,16,526.8680067282121,616.357040261199,557.1602442019777,27.147218128070858,188.48076824970764,1319.4373800980477,601.8297268412323,282.295022786814,161219.9692966104,213565.69808843368,183709.24855470427,13651.65243536068,637543,616.357040261199,1319.4373800980477,213565.69808843368,637559,612.3820219255598,512.9814811472243,206039.97913026492,637559,637609,50,612.3820219255598,1940.1827838581844,1289.3894368838412,403.4290609908245,225.14217730136662,6115.458282091376,2328.1997895501872,1411.0337912107084,22927.751743247743,474268.89187464106,148875.70953060364,97892.6429603335,66,526.8680067282121,1940.1827838581844,1111.8793295670255,471.1116131427163,188.48076824970764,6115.458282091376,1909.6858349540767,1440.493201403916,22927.751743247743,474268.89187464106,157320.20383947645,86763.16948485155,637566,791.9469614659139,6115.458282091376,22927.751743247743,0.8874312514029867,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,638691,638704,13,507.6637516762312,582.4688757847215,533.1024852783295,22.98508644382349,387.52290254899776,3006.9442961252207,1301.038173612607,852.1838335637375,101882.01215131157,198964.54282107655,161678.47784266973,28331.05299871169,638698,507.6637516762312,387.52290254899776,167219.56853191555,638690,638706,16,507.6637516762312,605.5116286203586,545.0571250686429,32.75168114290631,387.52290254899776,3006.9442961252207,1375.3142394210033,863.8415973694638,101882.01215131157,198964.54282107655,160468.4109906403,25725.57225581098,638690,604.2344476409428,2665.6890291254904,159902.3867864392,638706,632.9270604906072,5770.276769791896,212222.70707914364,638706,638756,50,632.9270604906072,2077.9149725027155,1515.9701387907955,485.3259135924496,603.0174126839124,6617.015943761961,2821.1840740855237,1331.6907223999872,36922.528353296715,638411.9428707454,177073.0041815419,96008.14990470154,66,507.6637516762312,2077.9149725027155,1280.5972869793645,593.1496965625855,387.52290254899776,6617.015943761961,2470.6701747729135,1381.4213122842125,36922.528353296715,638411.9428707454,173047.6482564748,84817.90596505726,638739,1920.7243344663682,6617.015943761961,247269.14182728098,0.8707769023329104,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,639099,639111,12,517.0536280055862,586.3572439816547,541.77816613108,22.219499290077476,301.96026228628165,1758.1313944071417,842.9534272885936,369.57737496914007,144099.72241472223,232506.2934632093,190094.6691761576,23285.8351251113,639105,517.0536280055862,783.2458107133417,207226.16557761232,639097,639118,21,517.0536280055862,778.1763368541701,596.5306088557013,75.87193961728639,301.96026228628165,3009.5213905204264,1123.4788121144925,682.3442970247426,96792.89075133565,232506.2934632093,175056.4261867209,34837.22172332068,639097,644.4168979946277,1206.7236634789258,213310.03187848433,639118,815.5184884077548,827.0465524987092,143635.54817662653,639118,639168,50,815.5184884077548,1612.9907074301675,1350.8423910230476,214.16826125733806,476.94234452394767,7134.190423586968,2629.6454279657114,1866.6468662227005,60581.7546791111,539499.3777568238,189711.79298658046,112702.73078242976,71,517.0536280055862,1612.9907074301675,1127.736089255241,390.53728586322916,301.96026228628165,7134.190423586968,2184.1595275026743,1750.431714346008,60581.7546791111,539499.3777568238,185377.10703169246,96688.68798538485,639165,1603.4812118014358,7134.190423586968,414422.05177813594,1.2640878012969583,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,671936,671975,39,33.787646599214376,555.0444297102973,202.9480234046113,160.36849764516825,139.40946883192692,8775.523061333723,1818.5098614042101,2357.0496958254876,36793.707342424736,593641.2143711048,153016.97429564223,129317.06359325178,671951,33.787646599214376,279.0,92405.99222994145,671938,671959,21,33.787646599214376,464.2967520836801,162.4937588724445,136.4771208681162,139.40946883192692,1068.252311020201,373.6886088876371,209.13111578056146,69422.14488187469,123022.36625914818,91964.56112211349,15451.867123977485,671938,464.2967520836801,295.95438837766875,123022.36625914818,671959,59.56756874677812,1348.7979833911377,76364.89900471289,671959,672009,50,54.020518479600476,1774.4502692860083,931.7336227609838,587.4378811985104,437.3625498370888,8775.523061333723,2331.5676708780643,1844.4873152494808,36793.707342424736,593641.2143711048,174714.4921120993,109906.99186135147,71,33.787646599214376,1774.4502692860083,704.211972878458,609.7360945829462,139.40946883192692,8775.523061333723,1752.4766807118815,1790.879205483019,36793.707342424736,593641.2143711048,150239.16041083587,100018.1608588277,671968,233.1266203599626,8775.523061333723,329466.509678905,0.29661432676417754,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,673266,673285,19,436.4333550036148,596.6037490255052,489.6697954855282,47.70914733859531,250.4755477087534,2168.1960243483522,736.9039021734633,454.49591164097916,60371.49989854484,179121.6430250683,121127.52266528399,32053.175231867437,673276,436.4333550036148,522.6174509141462,98807.29983154079,673268,673284,16,436.4333550036148,543.9051283074994,474.1890956009421,33.45038789728253,250.4755477087534,1661.999097472679,657.7064746052059,331.75876893066686,60371.49989854484,161429.98668153325,117376.68584610667,27857.9686945114,673268,543.9051283074994,1140.0973642632457,161429.98668153325,673284,550.8660332939843,2168.1960243483522,80225.37503807632,673284,673334,50,550.8660332939843,1408.462353485414,1171.5095910461825,270.3467840533664,487.72225702750126,6465.06581559693,2663.4624078080074,1460.9914928546198,6677.941299532364,406521.3463029955,151372.70784714277,75968.07950069265,66,436.4333550036148,1408.462353485414,1002.4621982109728,380.71469123149006,250.4755477087534,6465.06581559693,2177.2185452133895,1543.560203992248,6677.941299532364,406521.3463029955,143131.24796810374,69083.1032751389,673290,761.5414143072367,6465.06581559693,139450.6296149286,0.7551802705442165,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,674003,674010,7,574.1574415648547,590.7378004539967,581.0228708696353,5.972894515347723,97.49871794028884,413.47672244033276,246.58433418814747,99.98011440204074,176248.11516722667,202911.5151981277,193206.13123862282,8170.853798964916,674006,574.1574415648547,300.08998650404845,202911.5151981277,673998,674014,16,574.1574415648547,691.9673976413941,610.931361169308,34.16508959851203,97.49871794028884,881.3954844449794,417.0714439854613,222.21436297386845,146741.00517578583,240867.40626328005,191334.883982211,25853.23183886005,673998,691.9673976413941,594.8697336392229,169136.5285797246,674014,666.3793194047735,934.1595152863348,172320.4659928704,674014,674064,50,666.3793194047735,1507.1229141495771,1194.3623633469033,282.15232499204365,471.89511546529064,8546.63272874177,2795.904706812905,1834.970422219781,58168.39949663391,342455.95424813393,172325.42311799704,61466.92451394726,66,574.1574415648547,1507.1229141495771,1052.9245446371833,350.8676085090861,97.49871794028884,8546.63272874177,2219.2178552183736,1897.9174525080134,58168.39949663391,342455.95424813393,176933.7772668974,55593.69519470057,674044,1392.2963738279607,8546.63272874177,342455.95424813393,0.9707931616595366,11,15,73.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,675600,675616,16,528.147144413241,596.4815997211998,549.7378385286396,20.250746781608637,294.60991157800515,1424.6213532023166,692.096156125168,327.52171405384263,17749.38308787097,88483.0458336511,40633.04212423682,19693.14237190185,675609,528.147144413241,643.8167441127949,64386.41704583351,675601,675650,49,528.147144413241,1312.0083205325661,874.0895016690514,299.21516635575745,213.32838535928593,3888.952172500968,1191.3442803770213,841.2960782787728,8352.323030151552,148622.5783654691,49132.54401476049,33030.85706786342,675601,581.4493006965063,852.5526376711293,40058.6582401358,675650,1305.5187958738056,2373.465188284842,119637.08580536388,675650,675700,50,861.341132172423,1305.5187958738056,1002.2401326667116,150.6965766916484,213.693706037403,3638.7506097560463,1409.9481152034816,798.6281690712839,15365.27904074638,242621.5046116069,70119.13396675499,37324.25835501979,99,528.147144413241,1312.0083205325661,938.8120425769608,244.71889610173386,213.32838535928593,3888.952172500968,1301.750257562102,827.2758412053694,8352.323030151552,242621.5046116069,59731.831869303176,36792.55990778027,675657,1223.0050181850124,3638.7506097560463,61367.607090386045,4.350015487676516,9,15,60.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,707354,707368,14,485.9668343767502,575.1247387715807,519.0879996250923,28.941996983538463,443.234700807597,5667.4245473583505,1593.289050648105,1452.3885011344992,102868.78097848734,198202.04262317784,163701.79028964756,31421.094124238516,707361,485.9668343767502,939.4131146625535,174913.1084281564,707344,707369,25,485.9668343767502,919.9499434055965,614.4002234321242,131.03908969984383,443.234700807597,8913.214515538151,1603.91609599555,1884.0643187020964,102868.78097848734,552317.2424431451,181224.8537788033,79762.34671103497,707344,919.9499434055965,935.9204025984261,167631.7610120469,707369,618.1217956557839,2547.53390556436,387834.7015159938,707369,707419,50,618.1217956557839,1842.0469721433064,1423.27206766234,398.57653804447585,163.73759494996864,6723.809485700795,2182.8195054084067,1158.6413797239409,32570.76756848079,387834.7015159938,148187.51581756657,65776.59633804752,75,485.9668343767502,1842.0469721433064,1153.6481195856013,506.9780391849105,163.73759494996864,8913.214515538151,1989.8517022707883,1467.19886051734,32570.76756848079,552317.2424431451,159199.96180464549,72440.31337176426,707410,1814.613038088033,6723.809485700795,32570.76756848079,1.4998337193571363,7,15,46.666666666666664,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
