time [s],alt_lpf [m],sensor_roll,sensor_pitch,sensor_yaw,static_reg_roll,static_reg_pitch,static_reg_yaw,boot_roll,boot_pitch,boot_yaw
1703956817,299.1642105,-138.803155,-21.39631818,48.24511554,-92.75481387,-16.64967526,95.0133967,-62.08628589,-24.88389796,135.419475
1703956817,299.1311183,-139.7123946,-21.46893596,47.27565227,-92.75481387,-16.64967526,95.0133967,-62.01774271,-25.08852248,136.0338726
1703956817,299.0990323,-138.4086013,-21.61205904,47.67358232,-92.75481387,-16.64967526,95.0133967,-62.42124297,-25.33436251,134.8582009
1703956817,299.0679775,-139.0519184,-21.52832186,46.79602882,-92.75481387,-16.64967526,95.0133967,-62.79073799,-25.47374851,135.1026247
1703956817,299.0379787,-140.5353242,-21.90930253,45.81857645,-92.75481387,-16.64967526,95.0133967,-61.71775167,-25.72914626,136.5937871
1703956817,299.0090619,-140.9603556,-22.66670334,44.62624497,-92.75481387,-16.64967526,95.0133967,-60.92820533,-26.5635218,137.0783409
1703956817,298.981254,-143.457649,-23.03378095,43.49964111,-92.75481387,-16.64967526,95.0133967,-59.39289921,-26.6609747,139.5989126
1703956817,298.9545816,-146.085783,-22.65348837,42.21251395,-92.75481387,-16.64967526,95.0133967,-59.27455246,-26.29256217,141.6359176
1703956817,298.9290703,-146.1007191,-23.1377509,40.70080324,-92.75481387,-16.64967526,95.0133967,-59.72071833,-27.16660907,141.2825508
1703956817,298.9047429,-147.5730529,-24.38812632,39.33644557,-92.75481387,-16.64967526,95.0133967,-57.77353355,-28.21202824,143.183343
1703956817,298.8816183,-147.0527272,-23.08702426,39.04119389,-92.75481387,-16.64967526,95.0133967,-60.57734484,-27.51187961,141.5079702
1703956817,298.8597127,-146.3145843,-22.61484787,39.1934155,-92.75481387,-16.64967526,95.0133967,-61.77307653,-27.30467237,140.3993651
1703956817,298.8390415,-147.8434713,-23.2170358,38.04087516,-92.75481387,-16.64967526,95.0133967,-60.6811669,-27.77780512,142.0060552
1703956817,298.8196203,-149.9130122,-23.04197478,37.43025916,-92.75481387,-16.64967526,95.0133967,-60.13091406,-27.3938282,143.8160664
1703956817,298.8014647,-151.8845107,-23.13328354,36.13463487,-92.75481387,-16.64967526,95.0133967,-59.8114981,-27.45661447,145.4060976
1703956817,298.7845883,-152.9432427,-23.47122762,34.10276003,-92.75481387,-16.64967526,95.0133967,-60.40927338,-28.14519158,145.8496692
1703956817,298.7690002,-153.8531704,-23.69040677,31.97842239,-92.75481387,-16.64967526,95.0133967,-61.39716468,-28.80031556,146.0193176
1703956817,298.7547041,-153.1614465,-23.50319968,32.15735826,-92.75481387,-16.64967526,95.0133967,-61.95327583,-28.76585848,145.2136948
1703956817,298.7416996,-153.1576493,-22.65259982,32.30819573,-92.75481387,-16.64967526,95.0133967,-63.19488265,-28.08872211,144.4973567
1703956817,298.7299832,-153.7924181,-21.64082604,31.23165312,-92.75481387,-16.64967526,95.0133967,-65.42280063,-27.55715329,143.646508
1703956817,298.719549,-154.4096742,-22.18561203,30.38378928,-92.75481387,-16.64967526,95.0133967,-64.87797572,-28.0803798,144.4383446
1703956817,298.7103884,-156.526147,-22.20420895,30.08088798,-92.75481387,-16.64967526,95.0133967,-63.7861871,-27.64863987,146.5012207
1703956817,298.7024886,-156.8935406,-22.28128148,28.83244833,-92.75481387,-16.64967526,95.0133967,-64.57397414,-28.020727,146.3499858
1703956817,298.6958311,-157.9716566,-23.90807559,26.77277196,-92.75481387,-16.64967526,95.0133967,-63.32549105,-29.64475359,148.1371442
1703956817,298.6903914,-159.5927,-23.97906251,25.64579527,-92.75481387,-16.64967526,95.0133967,-63.3376923,-29.64452005,149.3423878
1703956817,298.6861405,-159.8097293,-24.06517843,25.71735129,-92.75481387,-16.64967526,95.0133967,-63.02767602,-29.63568665,149.6777012
1703956817,298.6830457,-160.8612904,-24.26142467,25.02344799,-92.75481387,-16.64967526,95.0133967,-62.80531433,-29.73935129,150.6224886
1703956817,298.6810727,-162.1502513,-24.49672559,24.12292132,-92.75481387,-16.64967526,95.0133967,-62.60961764,-29.87498314,151.7516712
1703956817,298.6801847,-163.9667402,-24.64919075,23.44369465,-92.75481387,-16.64967526,95.0133967,-62.04046886,-29.75002523,153.4309528
1703956817,298.6803423,-164.9520249,-24.47062922,22.98076091,-92.75481387,-16.64967526,95.0133967,-62.15705591,-29.49417709,154.037448
1703956817,298.681503,-164.6594845,-25.14498355,22.1377652,-92.75481387,-16.64967526,95.0133967,-62.28680092,-30.34838958,154.0311756
1703956817,298.6836215,-164.7572703,-25.84654105,22.09648904,-92.75481387,-16.64967526,95.0133967,-61.4149034,-30.91214624,154.7957229
1703956817,298.6866498,-164.7095498,-25.34169594,22.39839849,-92.75481387,-16.64967526,95.0133967,-61.76620663,-30.42639257,154.3905872
1703956817,298.6905375,-163.792877,-25.259667,23.20702087,-92.75481387,-16.64967526,95.0133967,-61.58784636,-30.35584696,153.7455471
1703956817,298.6952329,-163.1253803,-25.07856437,23.87874337,-92.75481387,-16.64967526,95.0133967,-61.54069549,-30.17942545,153.1947934
1703956817,298.7006836,-162.8422361,-24.9333954,24.100195,-92.75481387,-16.64967526,95.0133967,-61.67289799,-30.06632146,152.8673147
1703956817,298.7068371,-162.3627166,-25.00927677,24.67654205,-92.75481387,-16.64967526,95.0133967,-61.29212616,-30.07810966,152.710725
1703956817,298.71364,-162.6734188,-25.0769331,25.23610648,-92.75481387,-16.64967526,95.0133967,-60.49709223,-29.9035841,153.3437304
1703956817,298.7210388,-162.6215118,-24.78716982,25.56499662,-92.75481387,-16.64967526,95.0133967,-60.58575374,-29.58621514,153.1723149
1703956817,298.7289791,-162.7179126,-24.44905799,25.40107097,-92.75481387,-16.64967526,95.0133967,-61.1308872,-29.33394626,152.874299
1703956817,298.7374057,-162.328709,-24.24323904,25.05176109,-92.75481387,-16.64967526,95.0133967,-61.96703063,-29.35909292,152.1088488
1703956817,298.7462623,-162.0269564,-24.20962593,24.8803711,-92.75481387,-16.64967526,95.0133967,-62.34965448,-29.45467799,151.687425
1703956817,298.755491,-161.8460588,-23.70735418,24.88028042,-92.75481387,-16.64967526,95.0133967,-63.14248973,-29.09825432,150.9977013
1703956817,298.765033,-161.274322,-23.13336653,24.99593077,-92.75481387,-16.64967526,95.0133967,-64.17932007,-28.75534386,149.8744616
1703956817,298.7748287,-160.3611232,-22.56648265,25.20240567,-92.75481387,-16.64967526,95.0133967,-65.35861699,-28.49043671,148.4399773
1703956817,298.7848182,-159.5711412,-21.76838309,25.39332044,-92.75481387,-16.64967526,95.0133967,-66.87364932,-28.03738877,146.8463142
1703956817,298.7949413,-158.8153744,-20.88449024,25.7449449,-92.75481387,-16.64967526,95.0133967,-68.424871,-27.47871782,145.2292449
1703956817,298.8051389,-157.7946071,-20.18072405,26.34226078,-92.75481387,-16.64967526,95.0133967,-69.69576182,-27.0641437,143.6545038
1703956817,298.8153526,-156.657326,-19.64647522,27.20133606,-92.75481387,-16.64967526,95.0133967,-70.57647375,-26.72682371,142.2902514
1703956817,298.825526,-155.4282776,-19.16567031,28.36458345,-92.75481387,-16.64967526,95.0133967,-71.20685904,-26.35265518,141.0476935
1703956817,298.8356049,-154.5889007,-18.6356951,29.51782448,-92.75481387,-16.64967526,95.0133967,-71.73389831,-25.831128,140.1187943
1703956817,298.8455371,-154.1170629,-18.33085154,30.52540115,-92.75481387,-16.64967526,95.0133967,-71.75288552,-25.40164159,139.7725484
1703956817,298.8552709,-154.1397853,-18.03995899,31.13474901,-92.75481387,-16.64967526,95.0133967,-71.76093137,-24.97392233,139.7395644
1703956817,298.8647546,-153.1634511,-17.94140207,32.5479669,-92.75481387,-16.64967526,95.0133967,-71.40249378,-24.68755954,139.3769887
1703956817,298.873935,-151.3591889,-17.93176709,34.27812605,-92.75481387,-16.64967526,95.0133967,-71.21384379,-24.59049736,138.4361492
1703956817,298.8827591,-149.3272706,-17.89749677,35.79863438,-92.75481387,-16.64967526,95.0133967,-71.45519551,-24.61656614,137.0955255
1703956817,298.8911741,-146.8497745,-18.03603132,37.87933751,-92.75481387,-16.64967526,95.0133967,-71.23504736,-24.66133593,135.7694263
1703956817,298.8991283,-144.5424432,-17.76731157,39.80254756,-92.75481387,-16.64967526,95.0133967,-71.91873759,-24.45126711,134.0297688
1703956817,298.9065716,-141.8525397,-17.28100824,42.09052092,-92.75481387,-16.64967526,95.0133967,-73.15026603,-24.09091207,131.8116659
1703956817,298.9134556,-138.8771666,-16.82418903,44.7848718,-92.75481387,-16.64967526,95.0133967,-74.35465501,-23.68295742,129.5158219
1703956817,298.9197334,-136.3561648,-16.5599264,47.4497154,-92.75481387,-16.64967526,95.0133967,-74.94179448,-23.24364139,127.8655848
1703956817,298.9253604,-134.4393897,-16.41109296,49.45553316,-92.75481387,-16.64967526,95.0133967,-75.35686194,-22.94216787,126.6392996
1703956817,298.9302937,-132.3856726,-16.29413359,51.71391434,-92.75481387,-16.64967526,95.0133967,-75.69814046,-22.58826435,125.3968406
1703956817,298.9344915,-129.6499023,-15.99113098,54.0831655,-92.75481387,-16.64967526,95.0133967,-77.02089347,-22.33581833,123.2864017
1703956818,298.937912,-125.9994681,-15.84077933,57.53693974,-92.75481387,-16.64967526,95.0133967,-78.15676658,-21.98350772,120.8021219
1703956818,298.9405136,-122.9761297,-15.55557156,60.74408376,-92.75481387,-16.64967526,95.0133967,-79.4395662,-21.47943575,118.6865818
1703956818,298.9422555,-119.9214013,-15.27029487,63.85884707,-92.75481387,-16.64967526,95.0133967,-80.94912424,-21.04464942,116.4696213
1703956818,298.9430984,-116.5311533,-15.23989743,67.20323802,-92.75481387,-16.64967526,95.0133967,-82.15573758,-20.71148515,114.1358804
1703956818,298.9430042,-112.7990514,-15.39018652,71.04003205,-92.75481387,-16.64967526,95.0133967,-83.19574091,-20.31564331,111.61836
1703956818,298.9419359,-109.1210024,-15.72232127,74.95802479,-92.75481387,-16.64967526,95.0133967,-84.00705919,-19.88621761,109.0931556
1703956818,298.939858,-106.0369231,-16.16965736,79.04389527,-92.75481387,-16.64967526,95.0133967,-84.33635831,-19.14442704,107.0035553
1703956818,298.9367364,-103.4446166,-16.6650145,82.63532792,-92.75481387,-16.64967526,95.0133967,-84.59427507,-18.44027797,105.0829563
1703956818,298.9325401,-101.2238518,-17.25426365,85.93148636,-92.75481387,-16.64967526,95.0133967,-84.68256297,-17.72819191,103.2782772
1703956818,298.9272407,-98.27756353,-17.66145479,89.65120448,-92.75481387,-16.64967526,95.0133967,-86.08089299,-17.06460597,100.4542152
1703956818,298.9208128,-94.78336134,-18.14786908,93.79944454,-92.75481387,-16.64967526,95.0133967,-88.26570176,-16.41940177,96.69942753
1703956818,298.9132342,-92.48293876,-18.68882278,96.47640748,-92.75481387,-16.64967526,95.0133967,-89.6326159,-16.0355129,93.92022593
1703956818,298.9044865,-90.75696453,-19.23467433,98.78017071,-92.75481387,-16.64967526,95.0133967,-90.68979566,-15.60442621,91.55260757
1703956818,298.894554,-88.77847436,-19.71374131,101.4221899,-92.75481387,-16.64967526,95.0133967,-92.4402209,-15.12344629,88.64908407
1703956818,298.8834238,-86.45469123,-20.69579029,104.602608,-92.75481387,-16.64967526,95.0133967,-94.4031909,-14.5295934,84.54261268
1703956818,298.8710845,-85.35035308,-22.08213312,107.2639667,-92.75481387,-16.64967526,95.0133967,-95.12075876,-13.65739599,80.99175022
1703956818,298.857527,-84.32165988,-23.01046531,108.6150908,-92.75481387,-16.64967526,95.0133967,-95.94620104,-13.41702828,78.25776548
1703956818,298.8427438,-83.91056746,-23.36005906,108.9275717,-92.75481387,-16.64967526,95.0133967,-96.18874505,-13.43170173,77.28945712
1703956818,298.8267304,-82.46428656,-23.63762997,109.7453243,-92.75481387,-16.64967526,95.0133967,-97.86562743,-13.6813267,75.00807814
1703956818,298.8094845,-80.9942418,-24.07732382,110.6670762,-92.75481387,-16.64967526,95.0133967,-99.48613509,-13.89766132,72.47143379
1703956818,298.7910061,-79.60501324,-24.48129903,111.6616327,-92.75481387,-16.64967526,95.0133967,-101.1575487,-14.06257821,69.98512218
1703956818,298.7712974,-78.29126275,-24.91766647,112.7039821,-92.75481387,-16.64967526,95.0133967,-102.8235745,-14.1865921,67.46469764
1703956818,298.7503622,-77.25990167,-25.36835885,113.6452039,-92.75481387,-16.64967526,95.0133967,-104.2216523,-14.23767049,65.2015893
1703956818,298.728206,-76.41844128,-25.41315794,114.4179298,-92.75481387,-16.64967526,95.0133967,-105.5950582,-14.30918744,63.7957704
1703956818,298.704836,-75.81974604,-25.79826188,114.7946545,-92.75481387,-16.64967526,95.0133967,-106.1657471,-14.41459751,62.46384755
1703956818,298.6802612,-75.32785262,-26.14005719,115.0674184,-92.75481387,-16.64967526,95.0133967,-106.5847278,-14.51718285,61.36569255
1703956818,298.6544933,-74.19616191,-26.44419565,115.6865947,-92.75481387,-16.64967526,95.0133967,-107.7964023,-14.79412295,59.58526227
1703956818,298.6275465,-73.17473687,-26.76763187,116.1428079,-92.75481387,-16.64967526,95.0133967,-108.7217882,-15.08941776,58.0410128
1703956818,298.5994383,-71.67860532,-26.99137591,117.2327748,-92.75481387,-16.64967526,95.0133967,-110.6870471,-15.38910006,55.75920272
1703956818,298.5701896,-70.741221,-27.35112224,117.7809347,-92.75481387,-16.64967526,95.0133967,-111.6449823,-15.62717753,54.14613544
1703956818,298.5398239,-70.29862366,-27.41661621,117.8977836,-92.75481387,-16.64967526,95.0133967,-111.9413516,-15.79840014,53.73234001
1703956818,298.5083674,-69.84521618,-27.81021721,117.7674555,-92.75481387,-16.64967526,95.0133967,-111.8060006,-16.04892131,53.03891534
1703956818,298.4758482,-68.6509593,-28.30238268,118.2392631,-92.75481387,-16.64967526,95.0133967,-112.6892121,-16.44537495,51.22830432
1703956818,298.4422963,-67.78820319,-28.86751478,119.0513645,-92.75481387,-16.64967526,95.0133967,-113.8981191,-16.57070036,49.02090992
1703956818,298.4077435,-67.48283635,-29.55069134,119.5482367,-92.75481387,-16.64967526,95.0133967,-114.5118284,-16.53513978,47.11733197
1703956818,298.3722228,-67.28192334,-30.22867331,120.0284024,-92.75481387,-16.64967526,95.0133967,-115.1068593,-16.46297738,45.24475041
1703956818,298.3357682,-67.23817527,-30.93680373,120.1473649,-92.75481387,-16.64967526,95.0133967,-115.1506333,-16.42864297,43.78969886
1703956818,298.298414,-67.59519997,-31.53373048,119.7985037,-92.75481387,-16.64967526,95.0133967,-114.4106238,-16.33682659,43.24355264
1703956818,298.2601955,-67.49739184,-31.70292977,119.5568754,-92.75481387,-16.64967526,95.0133967,-114.041428,-16.44994922,43.2183855
1703956818,298.2211483,-67.17887538,-32.13136713,119.6699468,-92.75481387,-16.64967526,95.0133967,-114.2112196,-16.55856772,42.20366928
1703956818,298.1813089,-66.02591231,-31.98339844,120.8248201,-92.75481387,-16.64967526,95.0133967,-116.2737189,-16.8092184,40.70465858
1703956818,298.1407145,-65.4224728,-32.16386141,121.4681226,-92.75481387,-16.64967526,95.0133967,-117.3494347,-16.93175541,39.41943903
1703956818,298.0994033,-65.76620536,-32.36642139,121.6585105,-92.75481387,-16.64967526,95.0133967,-117.5452953,-16.70847221,38.85188604
1703956818,298.0574147,-64.49427215,-32.36820441,123.0136111,-92.75481387,-16.64967526,95.0133967,-119.85787,-16.99752274,36.88424078
1703956818,298.0147893,-64.63438904,-32.85015608,123.3205396,-92.75481387,-16.64967526,95.0133967,-120.280411,-16.8588934,35.56035308
1703956818,297.9715688,-64.10591655,-32.63210675,124.6642103,-92.75481387,-16.64967526,95.0133967,-122.4934007,-16.80717754,34.13078154
1703956818,297.9277956,-63.78464626,-32.74266579,125.1553196,-92.75481387,-16.64967526,95.0133967,-123.3003963,-16.8627392,33.2371413
1703956818,297.8835118,-63.53868988,-32.53384628,125.9741941,-92.75481387,-16.64967526,95.0133967,-124.6443648,-16.79901587,32.52572724
1703956818,297.8387589,-62.98824115,-32.40317416,126.7235416,-92.75481387,-16.64967526,95.0133967,-125.8668056,-16.90860831,31.78282834
1703956818,297.7935778,-61.97206396,-31.92682291,128.0745983,-92.75481387,-16.64967526,95.0133967,-128.0128908,-17.10319013,30.99564424
1703956818,297.7480089,-61.12376601,-31.75857885,129.1979058,-92.75481387,-16.64967526,95.0133967,-129.7514354,-17.28780775,29.94723896
1703956818,297.7020925,-60.51862391,-31.84142603,130.3326862,-92.75481387,-16.64967526,95.0133967,-131.5234539,-17.38601391,28.36376926
1703956818,297.6558692,-60.65352656,-31.83056391,130.8821876,-92.75481387,-16.64967526,95.0133967,-132.4510218,-17.22112066,27.59033344
1703956818,297.609379,-58.9163418,-31.19136016,132.7018774,-92.75481387,-16.64967526,95.0133967,-135.0106684,-17.66905676,26.95663134
1703956818,297.5626623,-58.73371489,-31.28634454,132.907024,-92.75481387,-16.64967526,95.0133967,-135.3100449,-17.73982525,26.54898324
1703956818,297.515759,-57.85071653,-31.3559323,134.3444863,-92.75481387,-16.64967526,95.0133967,-137.4178938,-17.95533702,24.81391088
1703956818,297.4687077,-57.69225179,-31.9918,134.5218183,-92.75481387,-16.64967526,95.0133967,-137.7268003,-18.12907335,23.34163725
1703956818,297.4215457,-58.71388041,-32.46936235,134.0521107,-92.75481387,-16.64967526,95.0133967,-137.2986163,-17.78920882,22.5758877
1703956818,297.3743081,-58.89212793,-32.48960346,133.898423,-92.75481387,-16.64967526,95.0133967,-137.0970056,-17.72687688,22.67229929
1703956818,297.3270293,-59.04550312,-32.5036651,133.3779691,-92.75481387,-16.64967526,95.0133967,-136.2773204,-17.72518491,23.29937757
1703956818,297.2797433,-59.25439445,-32.72889118,133.1576394,-92.75481387,-16.64967526,95.0133967,-135.9848593,-17.69282798,23.06484457
1703956818,297.2324834,-59.33983478,-33.05399537,133.1313054,-92.75481387,-16.64967526,95.0133967,-135.9865904,-17.71071282,22.40949317
1703956818,297.1852822,-59.79241507,-33.30855884,133.0127054,-92.75481387,-16.64967526,95.0133967,-135.9238073,-17.54902919,21.88701481
1703956818,297.1381713,-59.94633195,-33.37729788,133.0391191,-92.75481387,-16.64967526,95.0133967,-136.0135398,-17.48249226,21.65184577
1703956818,297.0911817,-59.52798766,-32.99613927,133.7970279,-92.75481387,-16.64967526,95.0133967,-137.1511523,-17.52484227,21.52211804
1703956818,297.0443441,-58.56246392,-32.63617917,135.1500941,-92.75481387,-16.64967526,95.0133967,-139.093614,-17.75891639,20.78804807
1703956818,296.9976889,-57.93421374,-32.4729592,136.6593369,-92.75481387,-16.64967526,95.0133967,-141.3810982,-17.85673485,19.33859293
1703956818,296.9512449,-57.58131728,-32.44247675,137.8341143,-92.75481387,-16.64967526,95.0133967,-143.2060935,-17.90049626,17.9668329
1703956818,296.9050381,-57.27648686,-32.38904376,138.9996844,-92.75481387,-16.64967526,95.0133967,-145.0268639,-17.92769435,16.6384103
1703956818,296.8590916,-56.79778949,-32.21905932,140.2760942,-92.75481387,-16.64967526,95.0133967,-146.9330896,-18.00296559,15.51449805
1703956818,296.8134259,-56.38989026,-32.03623711,141.7728294,-92.75481387,-16.64967526,95.0133967,-149.2294841,-18.03448577,14.08279334
1703956818,296.7680592,-55.97324871,-31.67710135,143.0127076,-92.75481387,-16.64967526,95.0133967,-151.0682337,-18.03286788,13.36936011
1703956818,296.7230072,-55.66130166,-31.25168239,144.3159954,-92.75481387,-16.64967526,95.0133967,-153.0680097,-17.95629966,12.61461867
1703956818,296.6782832,-55.20859825,-30.81166026,145.7434938,-92.75481387,-16.64967526,95.0133967,-155.183248,-17.92574746,11.83398302
1703956818,296.6338977,-54.6781498,-30.67523454,147.2954348,-92.75481387,-16.64967526,95.0133967,-157.4445882,-18.0422622,10.4039886
1703956818,296.5898589,-54.83595049,-30.34039334,148.126168,-92.75481387,-16.64967526,95.0133967,-158.9830114,-17.81916019,9.685599264
1703956818,296.5461722,-54.74524222,-30.03911372,149.0164905,-92.75481387,-16.64967526,95.0133967,-160.4512791,-17.71070344,9.046640052
1703956818,296.5028407,-54.73932312,-29.73653496,149.4919258,-92.75481387,-16.64967526,95.0133967,-161.28045,-17.57343856,8.903354165
1703956818,296.4598651,-55.60772724,-29.92572566,149.4275789,-92.75481387,-16.64967526,95.0133967,-161.8881343,-17.3176027,7.724929198
1703956818,296.4172444,-56.69024388,-30.28274378,148.8060227,-92.75481387,-16.64967526,95.0133967,-161.6913398,-17.05048795,6.837773065
1703956818,296.3749763,-57.25290031,-30.61798908,147.859175,-92.75481387,-16.64967526,95.0133967,-160.4518322,-16.96762498,7.067577394
1703956818,296.3330568,-58.00065225,-30.53021731,146.7144506,-92.75481387,-16.64967526,95.0133967,-159.0244458,-16.6348436,8.170971173
1703956818,296.2914798,-57.73732731,-29.43348109,146.7827495,-92.75481387,-16.64967526,95.0133967,-158.9685328,-16.30277165,10.3215492
1703956818,296.2502378,-56.90452611,-28.38426044,147.521969,-92.75481387,-16.64967526,95.0133967,-159.5997323,-16.18864381,11.98470119
1703956818,296.2093221,-56.88880607,-27.81519792,148.0455347,-92.75481387,-16.64967526,95.0133967,-160.5434081,-15.93666623,12.21251979
1703956818,296.1687225,-55.69476777,-27.24765787,150.0629566,-92.75481387,-16.64967526,95.0133967,-163.1794609,-16.07632664,11.38945602
1703956818,296.1284267,-55.85982797,-26.81996266,151.6778695,-92.75481387,-16.64967526,95.0133967,-166.4010873,-15.77348001,9.303442913
1703956818,296.0884211,-56.20207493,-26.44944766,153.1029992,-92.75481387,-16.64967526,95.0133967,-169.5514042,-15.46072168,7.080260166
1703956818,296.0486899,-56.53413165,-26.06772002,153.6338853,-92.75481387,-16.64967526,95.0133967,-171.0301438,-15.15932081,6.316525233
1703956818,296.009216,-56.76504411,-25.46566541,153.7351154,-92.75481387,-16.64967526,95.0133967,-171.5913374,-14.77841567,6.770286393
1703956818,295.9699815,-56.5205117,-24.92892526,153.9296765,-92.75481387,-16.64967526,95.0133967,-171.726353,-14.58665939,7.671384417
1703956818,295.9309672,-56.65360479,-24.53847852,153.6937642,-92.75481387,-16.64967526,95.0133967,-171.4376622,-14.34562592,8.54891561
1703956818,295.8921527,-57.48780422,-24.15325172,152.7120631,-92.75481387,-16.64967526,95.0133967,-170.4843741,-13.88885686,9.755045132
1703956818,295.8535169,-58.08372196,-23.818497,151.8046681,-92.75481387,-16.64967526,95.0133967,-169.3193958,-13.54722697,11.17339988
1703956818,295.8150383,-57.88358061,-23.53472733,151.4250705,-92.75481387,-16.64967526,95.0133967,-168.1984601,-13.49775967,12.75455479
1703956818,295.776696,-59.09443166,-23.33183225,150.1983333,-92.75481387,-16.64967526,95.0133967,-167.0836841,-13.03538715,13.71368189
1703956818,295.7384702,-59.89178102,-23.11327217,149.2007507,-92.75481387,-16.64967526,95.0133967,-165.8678128,-12.70918095,14.9548856
1703956818,295.7003414,-59.23745653,-23.04452308,148.6286705,-92.75481387,-16.64967526,95.0133967,-163.6790878,-12.96779715,17.28270236
1703956818,295.6622914,-61.28138096,-23.27270879,146.5809125,-92.75481387,-16.64967526,95.0133967,-161.674817,-12.45746963,18.08518405
1703956818,295.6243027,-63.84051117,-23.09055255,144.1775771,-92.75481387,-16.64967526,95.0133967,-159.1999133,-11.6158359,20.00239273
1703956819,295.5863591,-64.72181972,-22.61670562,142.6826601,-92.75481387,-16.64967526,95.0133967,-156.4709214,-11.27686874,23.21173823
1703956819,295.5484458,-66.15087189,-22.17246117,140.9019735,-92.75481387,-16.64967526,95.0133967,-153.5716504,-10.80012733,26.44124606
1703956819,295.5105493,-67.30585453,-21.85432723,139.5891965,-92.75481387,-16.64967526,95.0133967,-151.4348744,-10.43494416,28.81975961
1703956819,295.4726574,-68.86117199,-21.87118774,137.9613913,-92.75481387,-16.64967526,95.0133967,-148.9606725,-10.05854752,30.83096822
1703956819,295.4347593,-71.44683176,-21.56407533,136.2525906,-92.75481387,-16.64967526,95.0133967,-147.0828995,-9.170242742,32.77080233
1703956819,295.396846,-72.95491817,-21.00626524,135.4269151,-92.75481387,-16.64967526,95.0133967,-146.1855566,-8.54689948,34.48460226
1703956819,295.3589098,-74.41027982,-20.30527684,134.2981927,-92.75481387,-16.64967526,95.0133967,-144.1081561,-8.011801495,37.6567171
1703956819,295.3209447,-75.44626473,-19.68054109,132.9801227,-92.75481387,-16.64967526,95.0133967,-140.8369775,-7.773445416,41.92728453
1703956819,295.2829458,-78.23071596,-18.87096922,131.000248,-92.75481387,-16.64967526,95.0133967,-136.8980555,-6.921438435,47.0692216
1703956819,295.2449096,-80.45542292,-18.03325584,129.4559631,-92.75481387,-16.64967526,95.0133967,-133.2799021,-6.26305313,52.08661716
1703956819,295.2068335,-81.12100543,-17.29700026,127.9663329,-92.75481387,-16.64967526,95.0133967,-128.7343885,-6.423332,57.97517076
1703956819,295.1687161,-82.01554333,-16.52901281,126.0664692,-92.75481387,-16.64967526,95.0133967,-123.7079771,-6.698438607,64.4007455
1703956819,295.1305564,-83.88206251,-15.84349957,124.0053818,-92.75481387,-16.64967526,95.0133967,-118.8217156,-6.633846043,70.50723437
1703956819,295.0923544,-85.47743727,-15.03485496,122.1765281,-92.75481387,-16.64967526,95.0133967,-114.8506205,-6.658131995,76.00330968
1703956819,295.0541107,-86.53059772,-14.47840852,120.7921761,-92.75481387,-16.64967526,95.0133967,-112.2597711,-6.783848484,79.66364681
1703956819,295.0158269,-88.21440297,-14.23634542,119.0219143,-92.75481387,-16.64967526,95.0133967,-108.747037,-6.813084508,83.616245
1703956819,294.977506,-91.08250747,-14.11354217,116.2560905,-92.75481387,-16.64967526,95.0133967,-103.0059846,-6.803026317,89.58041384
1703956819,294.9391527,-94.09519812,-14.15282168,113.3788298,-92.75481387,-16.64967526,95.0133967,-96.92186353,-6.854359263,95.63067039
1703956819,294.9007734,-97.27088592,-14.25187936,110.3260096,-92.75481387,-16.64967526,95.0133967,-90.6015031,-7.001823438,101.8791615
1703956819,294.8623757,-100.2432229,-14.15590047,107.7589371,-92.75481387,-16.64967526,95.0133967,-85.16496997,-7.057352617,107.6851646
1703956819,294.8239687,-102.9314035,-14.26634789,105.5569014,-92.75481387,-16.64967526,95.0133967,-79.88263096,-7.121481489,112.9565962
1703956819,294.7855626,-106.2314793,-14.49802781,102.7826016,-92.75481387,-16.64967526,95.0133967,-73.45687746,-7.330651587,119.2581765
1703956819,294.7471693,-109.610617,-14.77759986,99.9485273,-92.75481387,-16.64967526,95.0133967,-67.15808817,-7.646887356,125.4382429
1703956819,294.7088019,-112.2143895,-14.97185833,97.71429473,-92.75481387,-16.64967526,95.0133967,-62.81137846,-7.970926541,129.804773
1703956819,294.6704755,-114.131505,-14.9304013,95.86616175,-92.75481387,-16.64967526,95.0133967,-60.72129859,-8.270193541,132.3165535
1703956819,294.6322068,-116.0814416,-14.98070615,93.76926155,-92.75481387,-16.64967526,95.0133967,-59.0175752,-8.696032977,134.331564
1703956819,294.5940137,-118.4105916,-15.18872366,91.20541284,-92.75481387,-16.64967526,95.0133967,-56.99818871,-9.285917896,136.5085291
1703956819,294.5559156,-120.5590957,-15.37337707,88.84702384,-92.75481387,-16.64967526,95.0133967,-55.37675815,-9.836857675,138.3439143
1703956819,294.5179329,-122.2456188,-15.41616432,86.71273949,-92.75481387,-16.64967526,95.0133967,-55.03262887,-10.33843513,139.116399
1703956819,294.480088,-123.784288,-15.59348588,84.42346984,-92.75481387,-16.64967526,95.0133967,-55.07642145,-10.97930898,139.3053267
1703956819,294.4424043,-125.5995278,-16.15608178,81.78512753,-92.75481387,-16.64967526,95.0133967,-54.21011508,-11.87612633,139.8889734
1703956819,294.4049064,-127.4747853,-17.0623377,79.31357663,-92.75481387,-16.64967526,95.0133967,-52.25490849,-12.88999868,141.0541068
1703956819,294.3676192,-128.6324475,-17.71139463,77.78686462,-92.75481387,-16.64967526,95.0133967,-50.94512556,-13.58208374,141.7842013
